Dataset,Algorithm,Number of classes,Train size,Test size,CV index,Train time [s],Prediction time [s],AUC,Accuracy,Precision,Recall,F1
ionosphere,FPGA,2,315,36,3,0.8437485694885254,0.085111379623413,0.9013377926421404,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.915886524822695
ionosphere,FPGA,2,315,36,4,0.8400037288665771,0.0842397212982177,0.8076923076923077,0.8611111111111112,0.8859126984126984,0.8611111111111112,0.851384998443822
ionosphere,FPGA,2,315,36,5,0.851743221282959,0.0848195552825927,0.8846153846153846,0.9166666666666666,0.9262820512820512,0.9166666666666666,0.9137829044661342
ionosphere,FPGA,2,316,35,6,0.8421807289123535,0.0906422138214111,0.8234265734265734,0.8571428571428571,0.8622857142857143,0.8571428571428571,0.8523853574732391
ionosphere,FPGA,2,317,34,7,0.8415069580078125,0.0840849876403808,0.787878787878788,0.8235294117647058,0.8215686274509805,0.8235294117647058,0.8193443385259241
ionosphere,FPGA,2,317,34,8,0.8408360481262207,0.0841915607452392,0.9166666666666669,0.9411764705882352,0.946078431372549,0.9411764705882352,0.939781446175308
ionosphere,FPGA,2,317,34,9,0.8475885391235352,0.0841543674468994,0.875,0.9117647058823528,0.9223529411764706,0.9117647058823528,0.9082782048989808
ionosphere,FPGA,2,317,34,10,0.8602144718170166,0.0841491222381591,0.8522727272727273,0.8823529411764706,0.8838235294117647,0.8823529411764706,0.879562892350616
iris,FPGA,3,135,15,1,0.8370077610015869,0.0830957889556884,0.95,0.9333333333333332,0.9444444444444444,0.9333333333333332,0.9326599326599326
iris,FPGA,3,135,15,2,0.8338873386383057,0.0830292701721191,1.0,1.0,1.0,1.0,1.0
iris,FPGA,3,135,15,3,0.8312788009643555,0.0831012725830078,0.95,0.9333333333333332,0.9444444444444444,0.9333333333333332,0.9326599326599326
iris,FPGA,3,135,15,4,0.8386049270629883,0.0886158943176269,1.0,1.0,1.0,1.0,1.0
iris,FPGA,3,135,15,5,0.8326981067657471,0.0832886695861816,1.0,1.0,1.0,1.0,1.0
iris,FPGA,3,135,15,6,0.8340969085693359,0.0833117961883544,0.8999999999999999,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
iris,FPGA,3,135,15,7,0.8428373336791992,0.0830717086791992,1.0,1.0,1.0,1.0,1.0
iris,FPGA,3,135,15,8,0.8374595642089844,0.0835416316986084,0.95,0.9333333333333332,0.9444444444444444,0.9333333333333332,0.9326599326599326
iris,FPGA,3,135,15,9,0.8391251564025879,0.0838809013366699,0.95,0.9333333333333332,0.9444444444444444,0.9333333333333332,0.9326599326599326
iris,FPGA,3,135,15,10,0.8486196994781494,0.0837795734405517,0.95,0.9333333333333332,0.9444444444444444,0.9333333333333332,0.9326599326599326
led7digit,FPGA,10,312,188,1,0.837834358215332,0.0827016830444336,0.5123036980749748,0.101063829787234,0.0925531914893617,0.101063829787234,0.0939716312056737
led7digit,FPGA,10,462,38,2,1.0284216403961182,0.0835936069488525,0.7470151072124755,0.5263157894736842,0.5805555555555555,0.5263157894736842,0.5221386800334168
led7digit,FPGA,10,462,38,3,1.0316612720489502,0.0837254524230957,0.7505116959064327,0.5263157894736842,0.5266290726817042,0.5263157894736842,0.5132832080200501
led7digit,FPGA,10,463,37,4,1.0252587795257568,0.0837957859039306,0.6766641641641642,0.4054054054054054,0.3735735735735735,0.4054054054054054,0.3820677820677821
led7digit,FPGA,10,463,37,5,1.0241167545318604,0.0838284492492675,0.6702202202202202,0.3783783783783784,0.3800163800163799,0.3783783783783784,0.3463963963963964
led7digit,FPGA,10,463,37,6,1.011379957199097,0.0904896259307861,0.6943818818818819,0.4324324324324324,0.4453316953316953,0.4324324324324324,0.4019305019305019
led7digit,FPGA,10,465,35,7,1.0289208889007568,0.0835573673248291,0.6710978835978838,0.4,0.4514285714285714,0.4,0.3852731395588539
led7digit,FPGA,10,469,31,8,1.027029037475586,0.0834012031555175,0.6258960573476701,0.3225806451612903,0.3800307219662058,0.3225806451612903,0.3384280593958013
led7digit,FPGA,10,470,30,9,1.0137650966644287,0.0838098526000976,0.6358024691358029,0.3666666666666666,0.3352380952380952,0.3666666666666666,0.3374603174603174
led7digit,FPGA,10,471,29,10,1.0114977359771729,0.0831103324890136,0.6503352490421456,0.3793103448275862,0.4568965517241379,0.3793103448275862,0.40207991242474
lymphography,FPGA,4,130,18,1,0.8520722389221191,0.0842297077178955,0.8780129335684891,0.7777777777777778,0.7858585858585859,0.7777777777777778,0.7703703703703703
lymphography,FPGA,4,132,16,2,0.8528463840484619,0.0843684673309326,0.93359375,0.875,0.875,0.875,0.875
lymphography,FPGA,4,133,15,3,0.8561935424804688,0.0849435329437255,0.7211805555555556,0.8,0.7523809523809523,0.8,0.7743589743589744
lymphography,FPGA,4,133,15,4,0.8528404235839844,0.0851759910583496,0.588888888888889,0.6,0.5777777777777777,0.6,0.5714285714285715
lymphography,FPGA,4,134,14,5,0.8530106544494629,0.0848145484924316,0.3958333333333333,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.163265306122449
lymphography,FPGA,4,134,14,6,0.8498492240905762,0.0849788188934326,0.375,0.0,0.0,0.0,0.0
lymphography,FPGA,4,134,14,7,0.8572902679443359,0.0848026275634765,0.3541666666666666,0.1428571428571428,0.1632653061224489,0.1428571428571428,0.1523809523809523
lymphography,FPGA,4,134,14,8,0.8507380485534668,0.084775686264038,0.46875,0.2857142857142857,0.673469387755102,0.2857142857142857,0.3510204081632652
lymphography,FPGA,4,134,14,9,0.8576774597167969,0.0917253494262695,0.2916666666666666,0.0,0.0,0.0,0.0
lymphography,FPGA,4,134,14,10,0.8515517711639404,0.0843868255615234,0.34375,0.2142857142857142,0.1904761904761904,0.2142857142857142,0.2016806722689075
mammographic,FPGA,2,745,85,1,0.8327188491821289,0.0830521583557128,0.7295127353266888,0.7294117647058823,0.7296137059474952,0.7294117647058823,0.7294117647058824
mammographic,FPGA,2,746,84,2,0.8294939994812012,0.0855002403259277,0.7634713556437889,0.7619047619047619,0.7681480872970236,0.7619047619047619,0.7610930735930735
mammographic,FPGA,2,747,83,3,0.83247971534729,0.0835258960723877,0.7212209302325582,0.7228915662650602,0.7233375334475387,0.7228915662650602,0.7221637168841718
mammographic,FPGA,2,747,83,4,0.8335585594177246,0.0830821990966796,0.7953488372093023,0.7951807228915663,0.7955305542728405,0.7951807228915663,0.7952402201398185
mammographic,FPGA,2,747,83,5,0.8423304557800293,0.0832993984222412,0.7729651162790697,0.7710843373493976,0.7760515747199324,0.7710843373493976,0.7707518527268112
mammographic,FPGA,2,747,83,6,0.8361778259277344,0.0839402675628662,0.7819767441860466,0.7831325301204819,0.7834143591911505,0.7831325301204819,0.7828165810093521
mammographic,FPGA,2,747,83,7,0.8426680564880371,0.0839293003082275,0.6729651162790697,0.6746987951807228,0.6747625047782198,0.6746987951807228,0.6738443632988104
mammographic,FPGA,2,748,82,8,0.8354358673095703,0.0835242271423339,0.7678571428571428,0.7682926829268293,0.7683144988873861,0.7682926829268293,0.7681891651381145
mammographic,FPGA,2,748,82,9,0.8333315849304199,0.083500862121582,0.719047619047619,0.7195121951219512,0.71947583518769,0.7195121951219512,0.7193868841145599
mammographic,FPGA,2,748,82,10,0.8526549339294434,0.0834953784942627,0.6434523809523809,0.6463414634146342,0.6518257971953533,0.6463414634146342,0.6410389955785064
marketing,FPGA,9,6185,691,1,23.178916931152344,0.265110969543457,0.5610388718024921,0.23589001447178,0.2452583845484045,0.23589001447178,0.2396980336194259
marketing,FPGA,9,6185,691,2,23.187011003494263,0.2655341625213623,0.5826120127535677,0.2749638205499276,0.2971133734524886,0.2749638205499276,0.283970330221976
marketing,FPGA,9,6185,691,3,23.19322156906128,0.2653553485870361,0.5625898678206697,0.2431259044862518,0.2534587954628013,0.2431259044862518,0.2467310390243109
marketing,FPGA,9,6186,690,4,23.187819480896,0.2641427516937256,0.5728490198292605,0.2579710144927536,0.2697236741331543,0.2579710144927536,0.2624037068123414
marketing,FPGA,9,6187,689,5,23.18153977394104,0.2647683620452881,0.5833401994102319,0.2772133526850508,0.2853656401882397,0.2772133526850508,0.2800824661032813
marketing,FPGA,9,6189,687,6,23.196518659591675,0.2638552188873291,0.5770722498336096,0.264919941775837,0.281935808143479,0.264919941775837,0.2717127041792831
marketing,FPGA,9,6190,686,7,23.208909273147583,0.2634155750274658,0.5681104000185678,0.2551020408163265,0.2641297440523463,0.2551020408163265,0.2590571641223456
marketing,FPGA,9,6191,685,8,23.223000049591064,0.2636184692382812,0.5949765915069277,0.3051094890510949,0.3086297125192054,0.3051094890510949,0.3059709428717504
marketing,FPGA,9,6192,684,9,23.212146997451782,0.263019323348999,0.5734822473777706,0.2646198830409357,0.2739897220766876,0.2646198830409357,0.2679389957787606
marketing,FPGA,9,6194,682,10,23.212735414505005,0.2622232437133789,0.5658874721725597,0.2478005865102639,0.2673196230694448,0.2478005865102639,0.2551333571789627
monk-2,FPGA,2,388,44,1,0.8300154209136963,0.0843904018402099,0.9089026915113873,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092
monk-2,FPGA,2,388,44,2,0.8389678001403809,0.0841493606567382,0.9089026915113873,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092
monk-2,FPGA,2,388,44,3,0.8336238861083984,0.0837080478668212,0.9761904761904762,0.9772727272727272,0.9782196969696972,0.9772727272727272,0.9772373449072984
monk-2,FPGA,2,388,44,4,0.8415842056274414,0.0841255187988281,0.9089026915113873,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092
monk-2,FPGA,2,389,43,5,0.8359644412994385,0.0839865207672119,0.8847826086956521,0.8837209302325582,0.8849290244639082,0.8837209302325582,0.8838469780046637
monk-2,FPGA,2,389,43,6,0.8435220718383789,0.0833814144134521,0.975,0.9767441860465116,0.9777131782945736,0.9767441860465116,0.9766934368616704
monk-2,FPGA,2,389,43,7,0.8385035991668701,0.0839700698852539,0.9282608695652176,0.9302325581395348,0.9309465524275804,0.9302325581395348,0.9300803105850112
monk-2,FPGA,2,389,43,8,0.8369200229644775,0.0839471817016601,0.9282608695652176,0.9302325581395348,0.9309465524275804,0.9302325581395348,0.9300803105850112
monk-2,FPGA,2,390,42,9,0.8507862091064453,0.0840537548065185,0.9295454545454546,0.9285714285714286,0.9297052154195012,0.9285714285714286,0.9286119439267484
monk-2,FPGA,2,390,42,10,0.839057445526123,0.0834197998046875,0.925,0.9285714285714286,0.9371428571428572,0.9285714285714286,0.9279553109340344
mushroom,FPGA,2,5079,565,1,5.974628448486328,0.0855026245117187,0.998567335243553,0.9982300884955752,0.9982382447697892,0.9982300884955752,0.998230862609374
mushroom,FPGA,2,5079,565,2,6.024189233779907,0.0855965614318847,0.997134670487106,0.9964601769911504,0.9964926524315986,0.9964601769911504,0.9964632473127656
mushroom,FPGA,2,5079,565,3,5.995373010635376,0.085331916809082,1.0,1.0,1.0,1.0,1.0
mushroom,FPGA,2,5079,565,4,6.015915632247925,0.0862116813659668,1.0,1.0,1.0,1.0,1.0
mushroom,FPGA,2,5079,565,5,6.044835805892944,0.0939776897430419,1.0,1.0,1.0,1.0,1.0
mushroom,FPGA,2,5079,565,6,5.991659641265869,0.0853285789489746,0.9976851851851852,0.9982300884955752,0.998235145385588,0.9982300884955752,0.998229301265088
mushroom,FPGA,2,5080,564,7,5.969679832458496,0.0848405361175537,1.0,1.0,1.0,1.0,1.0
mushroom,FPGA,2,5080,564,8,5.955009937286377,0.0846056938171386,1.0,1.0,1.0,1.0,1.0
mushroom,FPGA,2,5081,563,9,5.955395698547363,0.0846025943756103,1.0,1.0,1.0,1.0,1.0
mushroom,FPGA,2,5081,563,10,5.977146625518799,0.0848114490509033,0.9953488372093025,0.9964476021314388,0.9964679015478306,0.9964476021314388,0.996444391531646
newthyroid,FPGA,3,193,22,1,0.8396410942077637,0.0837810039520263,0.8977272727272727,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092
newthyroid,FPGA,3,193,22,2,0.841604471206665,0.0842323303222656,0.9360795454545456,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.9520318391286132
newthyroid,FPGA,3,193,22,3,0.8423643112182617,0.0822083950042724,1.0,1.0,1.0,1.0,1.0
newthyroid,FPGA,3,193,22,4,0.8507695198059082,0.0838825702667236,0.918560606060606,0.9545454545454546,0.9573863636363636,0.9545454545454546,0.950733137829912
newthyroid,FPGA,3,193,22,5,0.8519854545593262,0.0842194557189941,0.9583333333333334,0.9090909090909092,0.9454545454545454,0.9090909090909092,0.9172077922077922
newthyroid,FPGA,3,194,21,6,0.8514618873596191,0.0846083164215087,1.0,1.0,1.0,1.0,1.0
newthyroid,FPGA,3,194,21,7,0.8517839908599854,0.0846750736236572,0.8952380952380952,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048
newthyroid,FPGA,3,194,21,8,0.8588943481445312,0.0847556591033935,1.0,1.0,1.0,1.0,1.0
newthyroid,FPGA,3,194,21,9,0.8509597778320312,0.0847558975219726,0.9166666666666664,0.9523809523809524,0.9553571428571428,0.9523809523809524,0.9483870967741934
newthyroid,FPGA,3,194,21,10,0.8469452857971191,0.0846953392028808,1.0,1.0,1.0,1.0,1.0
phoneme,FPGA,2,4863,541,1,6.904308795928955,0.0832090377807617,0.8331110672066909,0.8706099815157117,0.8685422994929601,0.8706099815157117,0.8690733606169949
phoneme,FPGA,2,4863,541,2,7.0388829708099365,0.0852727890014648,0.8711021107049952,0.8983364140480592,0.8973245424382105,0.8983364140480592,0.8976537979384315
phoneme,FPGA,2,4863,541,3,7.064188003540039,0.08543062210083,0.8792271724455859,0.9020332717190388,0.9015478975737756,0.9020332717190388,0.9017583542224038
phoneme,FPGA,2,4863,541,4,6.918093681335449,0.0835964679718017,0.8842075800981264,0.9038817005545288,0.9038817005545288,0.9038817005545288,0.9038817005545288
phoneme,FPGA,2,4863,541,5,6.858531475067139,0.0862431526184082,0.888134281668807,0.909426987060998,0.908983899649334,0.909426987060998,0.9091728180546752
phoneme,FPGA,2,4863,541,6,6.953465700149536,0.0846531391143798,0.872155816786855,0.8946395563770795,0.8944519460735533,0.8946395563770795,0.8945422357471068
phoneme,FPGA,2,4864,540,7,6.952847480773926,0.083993911743164,0.8580422824574194,0.8962962962962963,0.89485582010582,0.8962962962962963,0.8943578261314576
phoneme,FPGA,2,4864,540,8,6.924224853515625,0.0838174819946289,0.8855457618132415,0.9037037037037036,0.9040850389863548,0.9037037037037036,0.9038801491532636
phoneme,FPGA,2,4865,539,9,6.840046405792236,0.0832464694976806,0.8569719924249976,0.8868274582560297,0.885643314346413,0.8868274582560297,0.8860606582164381
phoneme,FPGA,2,4865,539,10,6.774404048919678,0.0829274654388427,0.8653858932190437,0.8961038961038961,0.8947865226637605,0.8961038961038961,0.8950791495747302
pima,FPGA,2,691,77,1,0.8560600280761719,0.0930917263031005,0.6407407407407407,0.6883116883116883,0.6791935922370705,0.6883116883116883,0.6818381618381618
pima,FPGA,2,691,77,2,0.8599653244018555,0.0869700908660888,0.6962962962962963,0.7272727272727273,0.7250788427259015,0.7272727272727273,0.7260499634869146
pima,FPGA,2,691,77,3,0.8603084087371826,0.0862660408020019,0.5951851851851852,0.6623376623376623,0.6435760247012515,0.6623376623376623,0.6454817324382541
pima,FPGA,2,691,77,4,0.8617048263549805,0.0869519710540771,0.5807407407407407,0.6103896103896104,0.6171443499029707,0.6103896103896104,0.613371322554996
pima,FPGA,2,691,77,5,0.8863637447357178,0.0873730182647705,0.6862962962962964,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
pima,FPGA,2,691,77,6,0.8623385429382324,0.0871138572692871,0.6662962962962963,0.6883116883116883,0.6940028362442155,0.6883116883116883,0.6906970580439968
pima,FPGA,2,691,77,7,0.8604087829589844,0.0889849662780761,0.6392592592592593,0.6753246753246753,0.6726410844057903,0.6753246753246753,0.6738690041510889
pima,FPGA,2,691,77,8,0.864598274230957,0.0864865779876709,0.6477777777777778,0.6753246753246753,0.6781738669493772,0.6753246753246753,0.6766364948183129
pima,FPGA,2,692,76,9,0.8637218475341797,0.0876188278198242,0.6300000000000001,0.6710526315789473,0.6680908152734779,0.6710526315789473,0.669456109697657
pima,FPGA,2,692,76,10,0.8624815940856934,0.0858111381530761,0.5884615384615385,0.5921052631578947,0.62800293416468,0.5921052631578947,0.6020252396438764
post-operative,FPGA,2,76,11,1,0.8605008125305176,0.0863876342773437,0.6428571428571429,0.5454545454545454,0.428030303030303,0.5454545454545454,0.4696969696969696
post-operative,FPGA,3,77,10,2,0.8900976181030273,0.0861711502075195,0.4404761904761904,0.3,0.42,0.3,0.35
post-operative,FPGA,3,78,9,3,0.8644225597381592,0.0855672359466552,0.5,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444
post-operative,FPGA,3,78,9,4,0.8538601398468018,0.0856642723083496,0.5833333333333334,0.4444444444444444,0.5333333333333334,0.4444444444444444,0.4848484848484848
post-operative,FPGA,3,79,8,5,0.8699901103973389,0.0853106975555419,0.5833333333333333,0.25,0.75,0.25,0.375
post-operative,FPGA,3,79,8,6,0.8635258674621582,0.0856580734252929,0.2916666666666667,0.125,0.25,0.125,0.1666666666666666
post-operative,FPGA,3,79,8,7,0.8590927124023438,0.0856285095214843,0.5,0.375,0.5625,0.375,0.4499999999999999
post-operative,FPGA,3,79,8,8,0.8589746952056885,0.0853745937347412,0.375,0.0,0.0,0.0,0.0
post-operative,FPGA,3,79,8,9,0.8692266941070557,0.0860371589660644,0.4166666666666666,0.5,0.5,0.5,0.5
post-operative,FPGA,3,79,8,10,0.8687179088592529,0.0858259201049804,0.5416666666666666,0.5,0.6000000000000001,0.5,0.5454545454545454
saheart,FPGA,2,415,47,1,0.8520865440368652,0.0840504169464111,0.5745967741935484,0.6382978723404256,0.6227014537402523,0.6382978723404256,0.6279361137761724
saheart,FPGA,2,415,47,2,0.858212947845459,0.0847549438476562,0.6209677419354838,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6595744680851063
saheart,FPGA,2,416,46,3,0.85837721824646,0.0849208831787109,0.5395833333333333,0.6086956521739131,0.5861040068201194,0.6086956521739131,0.5929736024844721
saheart,FPGA,2,416,46,4,0.8545269966125488,0.0906043052673339,0.4708333333333333,0.5,0.5204678362573099,0.5,0.5082706766917294
saheart,FPGA,2,416,46,5,0.8706531524658203,0.0842683315277099,0.4854166666666666,0.5,0.5333333333333333,0.5,0.511056511056511
saheart,FPGA,2,416,46,6,0.8519408702850342,0.0847535133361816,0.5187499999999999,0.5434782608695652,0.562929061784897,0.5434782608695652,0.5510297482837528
saheart,FPGA,2,416,46,7,0.8495924472808838,0.0840773582458496,0.58125,0.5869565217391305,0.6186335403726708,0.5869565217391305,0.5960901613075527
saheart,FPGA,2,416,46,8,0.8510751724243164,0.0846662521362304,0.5145833333333333,0.5,0.5599999999999999,0.5,0.5107604017216643
saheart,FPGA,2,416,46,9,0.8512237071990967,0.0844268798828125,0.4875,0.5217391304347826,0.5351966873706004,0.5217391304347826,0.5275597495369962
saheart,FPGA,2,416,46,10,0.8548345565795898,0.0846889019012451,0.5729166666666666,0.6521739130434783,0.6268115942028986,0.6521739130434783,0.6278504104591062
satimage,FPGA,6,5789,646,1,22.1356258392334,0.2642428874969482,0.9195889103972092,0.8792569659442725,0.8787331248183909,0.8792569659442725,0.8788658837723647
satimage,FPGA,6,5789,646,2,22.498454809188843,0.2682278156280517,0.9415239298696942,0.9071207430340558,0.911954449776342,0.9071207430340558,0.9085192240524266
satimage,FPGA,6,5789,646,3,21.77576971054077,0.2600049972534179,0.9301953372785076,0.8931888544891641,0.8953915147960806,0.8931888544891641,0.8941619749912477
satimage,FPGA,6,5791,644,4,22.22704029083252,0.2642567157745361,0.9258811297167088,0.8850931677018633,0.8888700815652401,0.8850931677018633,0.8865742915783008
satimage,FPGA,6,5791,644,5,21.946173667907715,0.2600221633911133,0.9451247046010426,0.9114906832298136,0.9155689730148664,0.9114906832298136,0.9129346601994404
satimage,FPGA,6,5791,644,6,22.16893577575684,0.263542890548706,0.93023898940214,0.8928571428571429,0.8940794327467083,0.8928571428571429,0.893224193309311
satimage,FPGA,6,5792,643,7,22.530193567276,0.2670807838439941,0.9360725483620846,0.8989113530326595,0.9055948892475344,0.8989113530326595,0.9014395781204392
satimage,FPGA,6,5793,642,8,22.383277893066406,0.2649040222167969,0.9380601236417302,0.9018691588785048,0.907683743233346,0.9018691588785048,0.9038092726453408
satimage,FPGA,6,5795,640,9,22.272783517837524,0.262509822845459,0.9410087906802506,0.90625,0.9121291239343668,0.90625,0.908505295172197
satimage,FPGA,6,5795,640,10,22.543309450149536,0.2659521102905273,0.942984311184151,0.9078125,0.915632876133192,0.9078125,0.910645666044034
segment,FPGA,7,2077,233,1,2.5002334117889404,0.0828700065612793,0.9799425395076744,0.965665236051502,0.9682804785569072,0.965665236051502,0.9658219165822486
segment,FPGA,7,2079,231,2,2.506036758422852,0.0828413963317871,0.9873737373737376,0.9783549783549784,0.9783470206264324,0.9783549783549784,0.9782873842575336
segment,FPGA,7,2079,231,3,2.508209466934204,0.0825488567352294,0.9873737373737376,0.9783549783549784,0.9793517406962784,0.9783549783549784,0.9783973290808862
segment,FPGA,7,2079,231,4,2.49879002571106,0.0831844806671142,0.9772727272727276,0.961038961038961,0.9612554112554113,0.961038961038961,0.9605997866867432
segment,FPGA,7,2079,231,5,2.5209836959838867,0.0828783512115478,0.9924242424242424,0.987012987012987,0.9873724489795918,0.987012987012987,0.9870071105365222
segment,FPGA,7,2079,231,6,2.508955955505371,0.0832300186157226,0.97979797979798,0.9653679653679652,0.9667658730158732,0.9653679653679652,0.9656583452779104
segment,FPGA,7,2079,231,7,2.524346113204956,0.0830845832824707,0.9848484848484848,0.974025974025974,0.9744079449961804,0.974025974025974,0.9740199166505136
segment,FPGA,7,2079,231,8,2.53222393989563,0.098231554031372,0.9696969696969696,0.948051948051948,0.9507308472825714,0.948051948051948,0.9484509346260498
segment,FPGA,7,2079,231,9,2.4997520446777344,0.0829536914825439,0.974747474747475,0.9567099567099568,0.956423478482302,0.9567099567099568,0.956441568381867
segment,FPGA,7,2081,229,10,2.5128564834594727,0.0829765796661377,0.9720097743262318,0.9519650655021834,0.956241288617374,0.9519650655021834,0.95255969086086
tae,FPGA,3,133,18,1,0.8261771202087402,0.0828652381896972,0.6924603174603174,0.6111111111111112,0.6944444444444444,0.6111111111111112,0.5666666666666668
tae,FPGA,3,136,15,2,0.8339159488677979,0.0837292671203613,0.6000000000000001,0.4666666666666667,0.4999999999999999,0.4666666666666667,0.4696969696969696
tae,FPGA,3,136,15,3,0.8286125659942627,0.0832123756408691,0.8500000000000001,0.8,0.8055555555555555,0.8,0.7979797979797979
tae,FPGA,3,136,15,4,0.8345210552215576,0.0831236839294433,0.6,0.4666666666666667,0.4539682539682539,0.4666666666666667,0.45
tae,FPGA,3,136,15,5,0.836195707321167,0.083221435546875,0.65,0.5333333333333333,0.5015873015873016,0.5333333333333333,0.5055555555555555
tae,FPGA,3,136,15,6,0.8300609588623047,0.0831449031829834,0.75,0.6666666666666666,0.6349206349206349,0.6666666666666666,0.6204906204906204
tae,FPGA,3,136,15,7,0.837897777557373,0.0829057693481445,0.75,0.6666666666666666,0.6722222222222222,0.6666666666666666,0.6646464646464646
tae,FPGA,3,136,15,8,0.8313343524932861,0.0831093788146972,0.75,0.6666666666666666,0.7,0.6666666666666666,0.6781144781144781
tae,FPGA,3,136,15,9,0.8317077159881592,0.0831923484802246,0.5999999999999999,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667
tae,FPGA,3,138,13,10,0.8445148468017578,0.0835957527160644,0.5413461538461539,0.3846153846153846,0.4358974358974358,0.3846153846153846,0.3923076923076923
texture,FPGA,11,4950,550,1,8.025984525680542,0.0962371826171875,0.986,0.9745454545454544,0.9746078431372548,0.9745454545454544,0.9745241462921802
texture,FPGA,11,4950,550,2,8.395756959915161,0.1013484001159668,0.9920000000000004,0.9854545454545456,0.9857974888068436,0.9854545454545456,0.9855058868640616
texture,FPGA,11,4950,550,3,8.35814118385315,0.1006455421447753,0.987,0.9763636363636364,0.9772904002315768,0.9763636363636364,0.9764210782976904
texture,FPGA,11,4950,550,4,8.159574031829834,0.0986654758453369,0.987,0.9763636363636364,0.9766800356506238,0.9763636363636364,0.9764330755895628
texture,FPGA,11,4950,550,5,8.405356168746948,0.1027853488922119,0.9930000000000004,0.9872727272727272,0.9878470984353336,0.9872727272727272,0.9873188741987168
texture,FPGA,11,4950,550,6,8.468080759048462,0.1022965908050537,0.9910000000000002,0.9836363636363636,0.984259188831886,0.9836363636363636,0.9837007717115878
texture,FPGA,11,4950,550,7,8.183357000350952,0.1002492904663086,0.9900000000000002,0.9818181818181818,0.98216611819553,0.9818181818181818,0.981849991176134
texture,FPGA,11,4950,550,8,7.848147630691528,0.0952644348144531,0.988,0.9781818181818182,0.979408090072143,0.9781818181818182,0.9783972903436784
texture,FPGA,11,4950,550,9,7.982913255691528,0.0988025665283203,0.9840000000000002,0.9709090909090908,0.9719604050517692,0.9709090909090908,0.9710212611943831
texture,FPGA,11,4950,550,10,8.000468969345093,0.0976972579956054,0.9870000000000004,0.9763636363636364,0.9765376919998768,0.9763636363636364,0.9763803760055147
thyroid,FPGA,3,6479,721,1,22.269031047821045,0.2736623287200928,0.7461601265544526,0.9084604715672676,0.9146068233265876,0.9084604715672676,0.9113376858752016
thyroid,FPGA,3,6479,721,2,23.41318154335022,0.2891778945922851,0.7829675573318744,0.9389736477115118,0.9317024931231478,0.9389736477115118,0.9347781953612608
thyroid,FPGA,3,6479,721,3,22.57942795753479,0.2805356979370117,0.7557969233169611,0.9251040221914008,0.926571520110638,0.9251040221914008,0.925481273382864
thyroid,FPGA,3,6479,721,4,22.98228454589844,0.2835392951965332,0.7224289228346452,0.9223300970873788,0.9208956640908792,0.9223300970873788,0.9211521200853616
thyroid,FPGA,3,6479,721,5,22.89220666885376,0.2810366153717041,0.7505539091255371,0.9153952843273232,0.9219719441419424,0.9153952843273232,0.9184335953468484
thyroid,FPGA,3,6479,721,6,23.05612802505493,0.2852404117584228,0.7286943187105612,0.9070735090152566,0.9185195292149064,0.9070735090152566,0.9116662150625882
thyroid,FPGA,3,6481,719,7,22.747098684310917,0.2797632217407226,0.7222291071495697,0.9123783031988874,0.9189541709479148,0.9123783031988874,0.9149833765598632
thyroid,FPGA,3,6481,719,8,22.81347894668579,0.2801167964935303,0.7930161776867272,0.917941585535466,0.9253756828176936,0.917941585535466,0.9214314654313104
thyroid,FPGA,3,6482,718,9,22.67922353744507,0.2771954536437988,0.7409470098580474,0.9206128133704736,0.9184161587139325,0.9206128133704736,0.9194163999895156
thyroid,FPGA,3,6482,718,10,22.8550865650177,0.2801058292388916,0.7472567013392223,0.9192200557103064,0.9189430530105726,0.9192200557103064,0.9189999707667056
tic-tac-toe,FPGA,2,861,97,1,1.6630191802978516,0.082695722579956,0.8267973856209149,0.845360824742268,0.8444626679162761,0.845360824742268,0.8448156166969357
tic-tac-toe,FPGA,2,861,97,2,1.6613404750823977,0.0832993984222412,0.7565359477124183,0.7628865979381443,0.7733918528443946,0.7628865979381443,0.7661078826938811
tic-tac-toe,FPGA,2,862,96,3,1.666412353515625,0.0830788612365722,0.7301587301587302,0.75,0.7539812646370024,0.75,0.7516603415559774
tic-tac-toe,FPGA,2,862,96,4,1.6774752140045166,0.0839242935180664,0.5793650793650793,0.65625,0.6330236486486487,0.65625,0.6356751824817518
tic-tac-toe,FPGA,2,862,96,5,1.688194990158081,0.0833873748779296,0.6839826839826839,0.7083333333333334,0.7128220140515222,0.7083333333333334,0.7102703984819735
